id,title,author,rating,reviews_count,genre,asin,ISBN10,image_url,url,,,,,,,,,,,,,,,,,,,,,,,
1925,Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,"Michael Matthews (Author, Narrator), Oculus Publishers (Publisher)",4.6 out of 5 stars,10392,"[""Books"",""Health, Fitness & Dieting"",""Exercise & Fitness"",""Weight Training""]",B00BUA0S10,,,https://www.amazon.com/dp/B00BUA0S10,,,,,,,,,,,,,,,,,,,,,,,
1926,The Great Gatsby,"F. Scott Fitzgerald (Author), Jake Gyllenhaal (Narrator), Audible Studios (Publisher) & 0 more",4.5 out of 5 stars,18051,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]",B00BWY8FAU,,,https://www.amazon.com/dp/B00BWY8FAU,,,,,,,,,,,,,,,,,,,,,,,
1927,"Wool: Silo, #1; Wool, #1-5","Hugh Howey (Author), Amanda Sayle (Narrator), Audible Studios (Publisher) & 0 more",4.6 out of 5 stars,17034,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]",B00C9M7P5K,,,https://www.amazon.com/dp/B00C9M7P5K,,,,,,,,,,,,,,,,,,,,,,,
1928,"The Atlantis Gene: A Thriller (The Origin Mystery, Book 1)",A.G. Riddle,4.1 out of 5 stars,23343,"[""Books"",""Literature & Fiction"",""Action & Adventure""]",B00C2WDD5I,,,https://www.amazon.com/dp/B00C2WDD5I,,,,,,,,,,,,,,,,,,,,,,,
1929,The Goldfinch,Donna Tartt,4.0 out of 5 stars,39695,"[""Books"",""LGBTQ+ Books"",""Literature & Fiction""]",B00C74SHRK,,,https://www.amazon.com/dp/B00C74SHRK,,,,,,,,,,,,,,,,,,,,,,,
1930,"The Cuckoo's Calling: Cormoran Strike, Book 1","Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio UK (Publisher) & 0 more",4.2 out of 5 stars,24202,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Crime""]",B00CEYAFAU,,,https://www.amazon.com/dp/B00CEYAFAU,,,,,,,,,,,,,,,,,,,,,,,
1931,The Cuckoo's Calling,"Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio (Publisher) & 0 more",4.2 out of 5 stars,24202,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Private Investigators""]",B00CTQ2ZS8,,,https://www.amazon.com/dp/B00CTQ2ZS8,,,,,,,,,,,,,,,,,,,,,,,
1932,Sycamore Row: A Novel (Jake Brigance Book 2),John Grisham,4.6 out of 5 stars,31304,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B00CNQ7HAU,,,https://www.amazon.com/dp/B00CNQ7HAU,,,,,,,,,,,,,,,,,,,,,,,
1933,"Allegiant: Divergent Trilogy, Book 3","Veronica Roth (Author), Emma Galvin (Narrator), Aaron Stanford (Narrator), HarperAudio (Publisher) & 1 more",3.9 out of 5 stars,22362,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Science Fiction""]",B00CS386E4,,,https://www.amazon.com/dp/B00CS386E4,,,,,,,,,,,,,,,,,,,,,,,
1934,Hopeless,"Colleen Hoover (Author), Angela Goethals (Narrator), Audible Studios (Publisher) & 0 more",4.6 out of 5 stars,14417,"[""Books"",""Romance"",""Contemporary""]",B00CS7QULQ,,,https://www.amazon.com/dp/B00CS7QULQ,,,,,,,,,,,,,,,,,,,,,,,
1935,Siege and Storm,"Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more",4.5 out of 5 stars,15703,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy"",""Dark Fantasy""]",B00D1ZLRK8,,,https://www.amazon.com/dp/B00D1ZLRK8,,,,,,,,,,,,,,,,,,,,,,,
1936,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"Daniel James Brown (Author), Edward Herrmann (Narrator), Penguin Audio (Publisher) & 0 more",4.8 out of 5 stars,28517,"[""Books"",""History"",""Americas"",""United States"",""State & Local""]",B00D67EOMO,,,https://www.amazon.com/dp/B00D67EOMO,,,,,,,,,,,,,,,,,,,,,,,
1937,The Richest Man in Babylon,"George S. Clason (Author), Grover Gardner (Narrator), Gildan Media, LLC (Publisher) & 0 more",4.7 out of 5 stars,21871,"[""Books"",""Business & Money"",""Management & Leadership"",""Management""]",B00DD3HOC8,,,https://www.amazon.com/dp/B00DD3HOC8,,,,,,,,,,,,,,,,,,,,,,,
1938,Doctor Sleep: A Novel,"Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.7 out of 5 stars,21735,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Occult""]",B00DEKLQOC,,,https://www.amazon.com/dp/B00DEKLQOC,,,,,,,,,,,,,,,,,,,,,,,
1939,The Rosie Project: A Novel,"Graeme Simsion (Author), Dan O'Grady (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.5 out of 5 stars,20649,"[""Books"",""Literature & Fiction"",""Humor & Satire"",""Humorous""]",B00DEKLXXQ,,,https://www.amazon.com/dp/B00DEKLXXQ,,,,,,,,,,,,,,,,,,,,,,,
1940,All the Light We Cannot See: A Novel,Anthony Doerr,4.6 out of 5 stars,53837,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B00DPM7TIG,,,https://www.amazon.com/dp/B00DPM7TIG,,,,,,,,,,,,,,,,,,,,,,,
1941,I Am Pilgrim: A Thriller,Terry Hayes,4.6 out of 5 stars,18995,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B00DPM90C4,,,https://www.amazon.com/dp/B00DPM90C4,,,,,,,,,,,,,,,,,,,,,,,
1942,"Never Go Back: Jack Reacher, Book 18","Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",4.4 out of 5 stars,13139,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]",B00E7YISSG,,,https://www.amazon.com/dp/B00E7YISSG,,,,,,,,,,,,,,,,,,,,,,,
1943,And Then There Were None,"Agatha Christie (Author), Dan Stevens (Narrator), HarperAudio (Publisher) & 0 more",4.5 out of 5 stars,16752,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]",B00ENI0HUI,,,https://www.amazon.com/dp/B00ENI0HUI,,,,,,,,,,,,,,,,,,,,,,,
1944,Sycamore Row,"John Grisham (Author), Michael Beck (Narrator), Random House Audio (Publisher) & 0 more",4.6 out of 5 stars,31304,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Legal""]",B00EFB2VDO,,,https://www.amazon.com/dp/B00EFB2VDO,,,,,,,,,,,,,,,,,,,,,,,
1945,"The House of Hades: The Heroes of Olympus, Book 4","Rick Riordan (Author), Nick Chamian (Narrator), Listening Library (Publisher) & 0 more",4.8 out of 5 stars,12241,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy"",""Myths & Legends"",""Greek & Roman""]",B00EFB2YAO,,,https://www.amazon.com/dp/B00EFB2YAO,,,,,,,,,,,,,,,,,,,,,,,
1946,Man's Search For Meaning: The classic tribute to hope from the Holocaust,Viktor E Frankl,4.7 out of 5 stars,38021,"[""Books"",""History"",""World""]",B00EKOC0HI,,,https://www.amazon.com/dp/B00EKOC0HI,,,,,,,,,,,,,,,,,,,,,,,
1947,The Cat in the Hat (Beginner Books(R)),Dr. Seuss,4.9 out of 5 stars,15785,"[""Books"",""Children's Books"",""Literature & Fiction""]",B00ESF277W,,,https://www.amazon.com/dp/B00ESF277W,,,,,,,,,,,,,,,,,,,,,,,
1948,Happy Birthday to You! (Classic Seuss),Dr. Seuss,4.8 out of 5 stars,10057,"[""Books"",""Children's Books"",""Literature & Fiction""]",B00ESF28OY,,,https://www.amazon.com/dp/B00ESF28OY,,,,,,,,,,,,,,,,,,,,,,,
1949,The ONE Thing: The Surprisingly Simple Truth Behind Extraordinary Results,"Gary Keller (Author), Jay Papasan (Author), Timothy Miller (Narrator), Claire Hamilton (Narrator), Rellek Publishing Partners, Ltd. (Publisher) & 2 more",4.7 out of 5 stars,10391,"[""Books"",""Business & Money"",""Management & Leadership"",""Management""]",B00FPVS27W,,,https://www.amazon.com/dp/B00FPVS27W,,,,,,,,,,,,,,,,,,,,,,,
1950,All the Light We Cannot See: The Breathtaking World Wide Bestseller,Anthony Doerr,4.6 out of 5 stars,53837,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B00G1TOJ7Y,,,https://www.amazon.com/dp/B00G1TOJ7Y,,,,,,,,,,,,,,,,,,,,,,,
1951,"Goodnight, Goodnight Construction Site",Sherri Duskey RinkerTom Lichtenheld,4.9 out of 5 stars,16563,"[""Books"",""Children's Books"",""Growing Up & Facts of Life""]",B00FHCJ6MO,,,https://www.amazon.com/dp/B00FHCJ6MO,,,,,,,,,,,,,,,,,,,,,,,
1952,"The Book of Life: A Novel (All Souls Trilogy, Book 3)",Deborah Harkness,4.7 out of 5 stars,16685,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B00G3L6KQI,,,https://www.amazon.com/dp/B00G3L6KQI,,,,,,,,,,,,,,,,,,,,,,,
1953,The Invention of Wings: With Notes (Oprah's Book Club 2.0 3),Sue Monk Kidd,4.7 out of 5 stars,17777,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B00H58VGIA,,,https://www.amazon.com/dp/B00H58VGIA,,,,,,,,,,,,,,,,,,,,,,,
1954,Mr. Mercedes: A Novel (The Bill Hodges Trilogy Book 1),Stephen King,4.5 out of 5 stars,15396,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B00GEEB52S,,,https://www.amazon.com/dp/B00GEEB52S,,,,,,,,,,,,,,,,,,,,,,,
1955,A Long Walk to Water,"Linda Sue Park (Author), David Baker (Narrator), Cynthia Bishop (Narrator), Full Cast Audio (Publisher) & 1 more",4.8 out of 5 stars,13442,"[""Books"",""Children's Books"",""Growing Up & Facts of Life"",""Family Life"",""Orphans & Foster Homes""]",B00GJ6LE6S,,,https://www.amazon.com/dp/B00GJ6LE6S,,,,,,,,,,,,,,,,,,,,,,,
1956,The Invention of Wings: A Novel,"Sue Monk Kidd (Author, Narrator), Jenna Lamia (Narrator), Adepero Oduye (Narrator), Penguin Audio (Publisher) & 1 more",4.7 out of 5 stars,17777,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Biographical""]",B00H8RU6UM,,,https://www.amazon.com/dp/B00H8RU6UM,,,,,,,,,,,,,,,,,,,,,,,
1957,The Last Wish,"Andrzej Sapkowski (Author), Peter Kenny (Narrator), Orion Publishing Group (Publisher) & 0 more",4.7 out of 5 stars,21862,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Dark Fantasy""]",B00HWAS1XE,,,https://www.amazon.com/dp/B00HWAS1XE,,,,,,,,,,,,,,,,,,,,,,,
1958,"Words of Radiance: The Stormlight Archive, Book 2","Brandon Sanderson (Author), Michael Kramer (Narrator), Kate Reading (Narrator), Macmillan Audio (Publisher) & 1 more",4.9 out of 5 stars,18070,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]",B00HWDEFMW,,,https://www.amazon.com/dp/B00HWDEFMW,,,,,,,,,,,,,,,,,,,,,,,
1959,Red Rising,"Pierce Brown (Author), Tim Gerard Reynolds (Narrator), Recorded Books (Publisher) & 0 more",4.6 out of 5 stars,11776,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]",B00I3PUCIY,,,https://www.amazon.com/dp/B00I3PUCIY,,,,,,,,,,,,,,,,,,,,,,,
1960,"The Atlantis Plague: The Origin Mystery, Book 2","A. G. Riddle (Author), Stephen Bel Davies (Narrator), Audible Studios (Publisher) & 0 more",4.4 out of 5 stars,10215,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Medical""]",B00IFGGP2I,,,https://www.amazon.com/dp/B00IFGGP2I,,,,,,,,,,,,,,,,,,,,,,,
1961,"Blood of Elves: The Witcher, Book 1","Andrzej Sapkowski (Author), Peter Kenny (Narrator), Orion Publishing Group (Publisher) & 0 more",4.6 out of 5 stars,10818,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Dark Fantasy""]",B00IDO1DWO,,,https://www.amazon.com/dp/B00IDO1DWO,,,,,,,,,,,,,,,,,,,,,,,
1962,The Silkworm,"Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio (Publisher) & 0 more",4.3 out of 5 stars,14469,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Traditional Detectives""]",B00IMLDGIM,,,https://www.amazon.com/dp/B00IMLDGIM,,,,,,,,,,,,,,,,,,,,,,,
1963,"Written in My Own Heart's Blood: Outlander, Book 8","Diana Gabaldon (Author), Davina Porter (Narrator), Recorded Books (Publisher) & 0 more",4.8 out of 5 stars,23889,"[""Books"",""Romance"",""Historical"",""Scottish""]",B00JBJTFPC,,,https://www.amazon.com/dp/B00JBJTFPC,,,,,,,,,,,,,,,,,,,,,,,
1964,"Still Life: Chief Inspector Gamache, Book 1","Louise Penny (Author), Ralph Cosham (Narrator), Macmillan Audio (Publisher) & 0 more",4.3 out of 5 stars,16034,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]",B00JS9IC4K,,,https://www.amazon.com/dp/B00JS9IC4K,,,,,,,,,,,,,,,,,,,,,,,
1965,The Nightingale: A Novel,Kristin Hannah,4.8 out of 5 stars,80180,"[""Books"",""Literature & Fiction"",""Genre Fiction""]",B00JO8PEN2,,,https://www.amazon.com/dp/B00JO8PEN2,,,,,,,,,,,,,,,,,,,,,,,
1966,City of Bones: The Mortal Instruments,"Cassandra Clare (Author), Mae Whitman (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.5 out of 5 stars,10449,"[""Books"",""Teen & Young Adult"",""Literature & Fiction"",""Action & Adventure"",""Fantasy""]",B00JP1JTGG,,,https://www.amazon.com/dp/B00JP1JTGG,,,,,,,,,,,,,,,,,,,,,,,
1967,The Three-Body Problem (The Three-Body Problem Series Book 1),Cixin Liu,4.3 out of 5 stars,10997,"[""Books"",""Literature & Fiction"",""World Literature""]",B00IQO403K,,,https://www.amazon.com/dp/B00IQO403K,,,,,,,,,,,,,,,,,,,,,,,
1968,Edge of Eternity (The Century Trilogy Book 3),Ken Follett,4.2 out of 5 stars,18944,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B00JPCCJFS,,,https://www.amazon.com/dp/B00JPCCJFS,,,,,,,,,,,,,,,,,,,,,,,
1969,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,4.7 out of 5 stars,15720,"[""Books"",""Humor & Entertainment"",""Humor""]",B00IYUYF4A,,,https://www.amazon.com/dp/B00IYUYF4A,,,,,,,,,,,,,,,,,,,,,,,
1970,Mr. Mercedes: A Novel,"Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.5 out of 5 stars,15396,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror""]",B00J8VN0YU,,,https://www.amazon.com/dp/B00J8VN0YU,,,,,,,,,, & 2 more,,,,,,,,,,,,,
1971,All the Light We Cannot See: A Novel,"Anthony Doerr (Author), Zach Appelman (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.6 out of 5 stars,53837,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Military""]",B00IZGQ780,,,https://www.amazon.com/dp/B00IZGQ780,,,,,,,,,,,,,,,,,,,,,,,
1972,All the Light We Cannot See,"Anthony Doerr (Author), Julie Teal (Narrator), HarperCollins Publishers Limited (Publisher) & 0 more",4.6 out of 5 stars,53837,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical"",""Military""]",B00JV3YSIM,,,https://www.amazon.com/dp/B00JV3YSIM,,,,,,,,,,,,,,,,,,,,,,,
1973,The Target,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",4.5 out of 5 stars,10664,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]",B00J4W2HFG,,,https://www.amazon.com/dp/B00J4W2HFG,,,,,,,,,,,,,,,,,,,,,,,
1974,I Am Pilgrim: A Thriller,"Terry Hayes (Author), Christopher Ragland (Narrator), Simon & Schuster Audio (Publisher) & 0 more",4.6 out of 5 stars,18995,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Political""]",B00J4X5TKA,,,https://www.amazon.com/dp/B00J4X5TKA,,,,,,,,,,,,,,,,,,,,,,,
1975,To Kill a Mockingbird,"Harper Lee (Author), Sissy Spacek (Narrator), Caedmon (Publisher) & 0 more",4.8 out of 5 stars,53270,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Coming of Age""]",B00K1HPPXO,,,https://www.amazon.com/dp/B00K1HPPXO,,,,,,,,,,,,,,,,,,,,,,,
1976,Killing Patton: The Strange Death of World War II's Most Audacious General,"Bill O'Reilly (Author, Narrator), Martin Dugard (Author), Macmillan Audio (Publisher) & 0 more",4.6 out of 5 stars,11654,"[""Books"",""Biographies & Memoirs"",""Leaders & Notable People"",""Military"",""World War II""]",B00KMYOG5E,,,https://www.amazon.com/dp/B00KMYOG5E,,,,,,,,,,,,,,,,,,,,,,,
1977,"The Book of Life: All Souls, Book 3","Deborah Harkness (Author), Jennifer Ikeda (Narrator), Penguin Audio (Publisher) & 0 more",4.7 out of 5 stars,16685,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Horror"",""Occult""]",B00K8EXLW2,,,https://www.amazon.com/dp/B00K8EXLW2,,,,,,,,,,,,,,,,,,,,,,,
1978,Big Little Lies,"Liane Moriarty (Author), Caroline Lee (Narrator), Penguin Audio (Publisher) & 0 more",4.6 out of 5 stars,28283,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]",B00K8G4A9S,,,https://www.amazon.com/dp/B00K8G4A9S,,,,,,,,,,,,,,,,,,,,,,,
1979,Ruin and Rising,"Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more",4.6 out of 5 stars,14762,"[""Books"",""Teen & Young Adult"",""Science Fiction & Fantasy"",""Fantasy"",""Fairy Tales & Folklore""]",B00KAG8STY,,,https://www.amazon.com/dp/B00KAG8STY,,,,,,,,,,,,,,,,,,,,,,,
1980,The Escape,"David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more",4.6 out of 5 stars,12853,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Spies & Politics"",""Espionage""]",B00MQ5E7V0,,,https://www.amazon.com/dp/B00MQ5E7V0,,,,,,,,,,,,,,,,,,,,,,,
1981,Station Eleven (Television Tie-in): A Novel,"Emily St. John Mandel (Author), Kirsten Potter (Narrator), Random House Audio (Publisher) & 0 more",4.3 out of 5 stars,13333,"[""Books"",""Science Fiction & Fantasy"",""Science Fiction"",""Adventure""]",B00M284KO0,,,https://www.amazon.com/dp/B00M284KO0,,,,,,,,,,,,,,,,,,,,,,,
1982,"Zero to One: Notes on Startups, or How to Build the Future","Peter Thiel (Author), Blake Masters (Author, Narrator), Random House Audio (Publisher) & 0 more",4.6 out of 5 stars,10690,"[""Books"",""Business & Money"",""Job Hunting & Careers"",""Guides""]",B00M284NY2,,,https://www.amazon.com/dp/B00M284NY2,,,,,,,,,,,,,,,,,,,,,,,
1983,Leaving Time: A Novel,"Jodi Picoult (Author), Rebecca Lowman (Narrator), Abigail Revasch (Narrator), Kathe Mazur (Narrator), Mark Deakins (Narrator), Random House Audio (Publisher) & 3 more",4.4 out of 5 stars,12866,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Saga""]",B00M284V44,,,https://www.amazon.com/dp/B00M284V44,,,,,,,,,,,,,,,,,,,,,,,
1984,Gray Mountain: A Novel,"John Grisham (Author), Catherine Taber (Narrator), Random House Audio (Publisher) & 0 more",4.0 out of 5 stars,25415,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense"",""Suspense""]",B00LWEQ1V0,,,https://www.amazon.com/dp/B00LWEQ1V0,,,,,,,,,,,,,,,,,,,,,,,
1985,Ugly Love,"Colleen Hoover (Author), Grace Grant (Narrator), Deacon Lee (Narrator), Simon & Schuster Audio (Publisher) & 1 more",4.7 out of 5 stars,18922,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Family Life""]",B00LPPJ190,,,https://www.amazon.com/dp/B00LPPJ190,,,,,,,,,,,,,,,,,,,,,,,
1986,As the Crow Flies (DI Nick Dixon Crime Book 1),Damien Boyd,4.2 out of 5 stars,10154,"[""Books"",""Mystery, Thriller & Suspense"",""Thrillers & Suspense""]",B00MAOW6JM,,,https://www.amazon.com/dp/B00MAOW6JM,,,,,,,,,,,,,,,,,,,,,,,
1987,Fahrenheit 451,"Ray Bradbury (Author), Tim Robbins (Narrator), Audible Studios (Publisher) & 0 more",4.6 out of 5 stars,24966,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""TV, Movie, Video Game Adaptations""]",B00M4OO96Q,,,https://www.amazon.com/dp/B00M4OO96Q,,,,,,,,,,,,,,,,,,,,,,,
1988,The Third Wheel (Diary of a Wimpy Kid #7),Jeff Kinney,4.7 out of 5 stars,10239,"[""Books"",""Children's Books"",""Humor""]",B00M0D2HQ0,1419741934,"https://images-na.ssl-images-amazon.com/images/I/51E26RXdQQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",https://www.amazon.com/dp/B00M0D2HQ0,,,,,,,,,,,,,,,,,,,,,,,
1989,"Personal: Jack Reacher, Book 19","Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more",4.2 out of 5 stars,18625,"[""Books"",""Literature & Fiction"",""Action & Adventure"",""Mystery, Thriller & Suspense"",""Mystery""]",B00M7D82CG,,,https://www.amazon.com/dp/B00M7D82CG,,,,,,,,,,,,,,,,,,,,,,,
1990,"The Burning Room: Harry Bosch, Book 17","Michael Connelly (Author), Titus Welliver (Narrator), Hachette Audio (Publisher) & 0 more",4.5 out of 5 stars,10989,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]",B00MP238IM,,,https://www.amazon.com/dp/B00MP238IM,,,,,,,,,,,,,,,,,,,,,,,
1991,Rebecca,"Anna Massey (Narrator), Daphné du Maurier (Author), Hachette Audio (Publisher) & 0 more",4.5 out of 5 stars,10678,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Gothic""]",B00NA9EYLE,,,https://www.amazon.com/dp/B00NA9EYLE,,,,,,,,,,,,,,,,,,,,,,,
1992,Being Mortal: Medicine and What Matters in the End,"Atul Gawande (Author), Robert Petkoff (Narrator), Macmillan Audio (Publisher) & 0 more",4.8 out of 5 stars,16305,"[""Books"",""Medical Books"",""Administration & Medicine Economics"",""Health Care Delivery""]",B00NPAJ32S,,,https://www.amazon.com/dp/B00NPAJ32S,,,,,,,,,,,,,,,,,,,,,,,
1993,"My Sister's Grave: Tracy Crosswhite, Book 1","Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more",4.5 out of 5 stars,26260,"[""Books"",""Mystery, Thriller & Suspense"",""Mystery"",""Police Procedurals""]",B00O92WHX8,,,https://www.amazon.com/dp/B00O92WHX8,,,,,,,,,,,,,,,,,,,,,,,
1994,The Nightingale,"Kristin Hannah (Author), Polly Stone (Narrator), Macmillan Audio (Publisher) & 0 more",4.8 out of 5 stars,80180,"[""Books"",""Literature & Fiction"",""Genre Fiction"",""Historical""]",B00NY8OTR0,,,https://www.amazon.com/dp/B00NY8OTR0,,,,,,,,,,,,,,,,,,,,,,,
